Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
2019-06-27,95.0999984741211,135.6999969482422,165.22999572753906,34.222537994384766,54.337501525878906,142.22999572753906,108.83999633789062,189.8800048828125,40.815940856933594,109.91999816894531,95.56199645996094,136.00999450683594,165.47000122070312,34.2867317199707,54.42300033569336,142.5,109.55000305175781,198.8800048828125,41.32827377319336,110.2699966430664,94.9020004272461,133.97000122070312,163.6999969482422,33.794578552246094,53.79249954223633,140.60000610351562,108.44000244140625,188.27000427246094,40.806453704833984,109.29000091552734,95.21399688720703,135.5,164.82000732421875,33.92296600341797,53.83150100708008,140.69000244140625,108.83999633789062,189.5,41.204933166503906,109.77999877929688,42834000,3594400,2072100,8728992,24078000,5233500,10906600,11159000,21994977,5613300,95.21399688720703,119.11053466796875,152.51039123535156,27.65760040283203,53.637062072753906,119.76216125488281,92.31200408935547,188.7788848876953,32.109344482421875,95.2166519165039
2019-06-28,95.45500183105469,136.0,164.8300018310547,33.944366455078125,53.86149978637695,140.74000549316406,111.04000091552734,190.5500030517578,41.223907470703125,111.86000061035156,95.64700317382812,137.27000427246094,167.05999755859375,34.27960205078125,54.13999938964844,141.10000610351562,112.43000030517578,193.1999969482422,41.48007583618164,111.95999908447266,94.19999694824219,136.0,164.8300018310547,33.88017272949219,53.689998626708984,138.50999450683594,110.9000015258789,189.94000244140625,40.77798843383789,109.0199966430664,94.68150329589844,136.2899932861328,165.7100067138672,34.194007873535156,54.13999938964844,139.27999877929688,111.80000305175781,193.0,41.10057067871094,109.6500015258789,60748000,10469400,6514900,9433217,33672000,12792400,21634700,16378900,39726209,12152000,94.68150329589844,119.8049545288086,153.3339385986328,27.87858772277832,53.9444465637207,118.56188201904297,94.822509765625,192.2655792236328,32.028018951416016,95.10391998291016
2019-07-01,96.14900207519531,139.3000030517578,168.3000030517578,34.21540832519531,55.051998138427734,140.1999969482422,113.2300033569336,195.2100067138672,41.28083419799805,109.91999816894531,96.49099731445312,140.1699981689453,168.8699951171875,34.33666229248047,55.429500579833984,140.25999450683594,114.5199966430664,195.27999877929688,41.63187789916992,110.69999694824219,95.73300170898438,134.97000122070312,162.9499969482422,33.88017272949219,54.76649856567383,138.72000122070312,113.08000183105469,191.92999267578125,41.119544982910156,109.61000061035156,96.1094970703125,136.60000610351562,165.13999938964844,34.27246856689453,55.0,139.36000061035156,113.68000030517578,193.0,41.52751541137695,110.48999786376953,63842000,4834800,2409200,6164594,29196000,5872300,12724500,14181800,21341392,6775900,96.1094970703125,120.07746887207031,152.8065185546875,27.94255828857422,54.80134201049805,118.6299819946289,96.4170150756836,192.2655792236328,32.360713958740234,95.83246612548828
2019-07-02,95.96900177001953,136.60000610351562,165.42999267578125,34.35092544555664,55.24150085449219,139.22000122070312,113.51000213623047,193.0,41.44212341308594,110.61000061035156,96.739501953125,136.99000549316406,165.6699981689453,34.8359489440918,55.644500732421875,140.02999877929688,114.19999694824219,195.0,41.95446014404297,111.5,95.33149719238281,135.07000732421875,164.08999633789062,34.32239532470703,54.98350143432617,138.69000244140625,113.22000122070312,192.7100067138672,41.42314910888672,110.29000091552734,96.71549987792969,135.85000610351562,165.1300048828125,34.82881546020508,55.630001068115234,140.02999877929688,113.80000305175781,195.0,41.95446014404297,111.4800033569336,52918000,3204900,1371000,10241750,20630000,4501200,10174900,9050000,16541898,6578200,96.71549987792969,119.41818237304688,152.79725646972656,28.396150588989258,55.4290657043457,119.2003173828125,96.51880645751953,194.25794982910156,32.693416595458984,96.69114685058594
2019-07-03,96.79450225830078,136.44000244140625,165.82000732421875,34.864479064941406,55.92499923706055,141.0,113.33999633789062,194.16000366210938,42.09677505493164,111.95999908447266,97.07949829101562,136.47999572753906,165.8300018310547,35.099857330322266,56.39950180053711,142.17999267578125,113.87000274658203,197.39999389648438,42.27703857421875,114.2699966430664,96.5250015258789,134.3300018310547,162.7899932861328,34.74322509765625,55.74250030517578,140.7899932861328,112.26000213623047,194.16000366210938,41.72675323486328,111.83999633789062,96.94999694824219,135.58999633789062,165.2899932861328,34.97146987915039,56.14950180053711,142.13999938964844,112.81999969482422,197.1999969482422,42.12523651123047,114.08000183105469,33806000,2538600,918600,4992242,20154000,3436300,6849400,10246100,10297580,6223300,96.94999694824219,119.18962860107422,152.94528198242188,28.512454986572266,55.946693420410156,120.99645233154297,96.36504364013672,196.44956970214844,32.826499938964844,98.94624328613281
2019-07-05,96.43000030517578,134.42999267578125,163.60000610351562,34.73609161376953,55.96849822998047,141.74000549316406,113.51000213623047,196.17999267578125,42.03984832763672,112.97000122070312,97.29499816894531,135.58999633789062,164.0,35.135520935058594,56.73249816894531,141.86000061035156,114.2699966430664,197.07000732421875,42.07780075073242,113.44999694824219,96.26499938964844,133.22000122070312,161.55999755859375,34.3723258972168,55.875,140.3699951171875,112.91999816894531,194.1699981689453,41.53700256347656,112.2300033569336,97.14550018310547,135.49000549316406,163.4199981689453,35.09272384643555,56.63349914550781,140.57000732421875,113.48999786376953,196.39999389648438,41.669830322265625,113.1500015258789,52568000,3071800,1291700,6425927,29794000,4652400,7929400,11164100,18295227,8694800,97.14550018310547,119.10176086425781,151.2149658203125,28.611316680908203,56.4289436340332,119.65996551513672,96.93733978271484,195.65261840820312,32.47161865234375,98.13959503173828
2019-07-08,96.70600128173828,135.14999389648438,163.0399932861328,35.05706024169922,56.29349899291992,140.1199951171875,112.95999908447266,195.19000244140625,41.55597686767578,113.33999633789062,97.80000305175781,136.1300048828125,164.6699981689453,35.135520935058594,56.36050033569336,141.0800018310547,113.4800033569336,196.67999267578125,41.62239074707031,114.2300033569336,96.4124984741211,134.42999267578125,162.00999450683594,34.65049743652344,55.5880012512207,139.63999938964844,112.5,193.63999938964844,40.77798843383789,113.30000305175781,97.61599731445312,134.83999633789062,163.88999938964844,34.78601837158203,55.839500427246094,140.97000122070312,112.87000274658203,195.75999450683594,41.08159255981445,114.05000305175781,57668000,2742100,1384000,9466024,29888000,4078100,6917200,9723900,23955312,5317800,97.61599731445312,118.53034973144531,151.64988708496094,28.361255645751953,55.6378059387207,120.00049591064453,96.40776824951172,195.01504516601562,32.01322937011719,98.92021179199219
2019-07-09,97.38999938964844,134.11000061035156,162.0,34.78601837158203,55.51599884033203,141.4600067138672,112.27999877929688,194.97000122070312,41.1954460144043,113.9000015258789,99.50050354003906,134.44000244140625,163.61000061035156,35.00713348388672,56.393001556396484,142.47000122070312,113.48999786376953,199.4600067138672,41.55597686767578,113.91000366210938,97.17400360107422,133.35000610351562,161.11000061035156,34.536376953125,55.35749816894531,140.91000366210938,112.1500015258789,194.88999938964844,41.08159255981445,112.31999969482422,99.41500091552734,134.2899932861328,163.35000610351562,34.93580627441406,56.214500427246094,141.41000366210938,113.3499984741211,199.2100067138672,41.148006439208984,112.91000366210938,86914000,2618700,1486000,7991400,29472000,4217400,8947300,14698600,14223308,7537700,99.41500091552734,118.04686737060547,151.1502227783203,28.483381271362305,56.01145553588867,120.37504577636719,96.8177719116211,198.45193481445312,32.06498718261719,97.93144226074219
2019-07-10,99.82550048828125,134.72999572753906,162.2100067138672,35.08559036254883,56.61600112915039,141.77999877929688,113.37000274658203,200.0,41.41366195678711,113.45999908447266,101.24700164794922,135.49000549316406,163.1300048828125,35.52068328857422,57.117000579833984,141.99000549316406,113.83000183105469,202.9600067138672,41.850093841552734,114.5,99.7699966430664,132.5500030517578,160.6199951171875,34.93580627441406,56.53300094604492,140.6699981689453,112.73999786376953,199.6699981689453,41.214420318603516,113.4000015258789,100.87049865722656,132.63999938964844,160.80999755859375,35.21398162841797,57.045501708984375,141.2100067138672,113.0199966430664,202.72999572753906,41.80265808105469,113.75,98638000,3933300,1753200,8586549,30710000,4874400,9242300,20571700,15298599,5600700,100.87049865722656,116.59646606445312,148.79991149902344,28.710182189941406,56.839454650878906,120.20481872558594,96.53589630126953,201.9585418701172,32.575130462646484,98.65999603271484
2019-07-11,101.28099822998047,133.1999969482422,160.72000122070312,35.24964141845703,57.30799865722656,140.94000244140625,113.37000274658203,203.25999450683594,41.10057067871094,113.66000366210938,101.79000091552734,134.00999450683594,161.3000030517578,35.356632232666016,57.6619987487793,141.2100067138672,114.36000061035156,203.8000030517578,41.32827377319336,114.4000015258789,99.76499938964844,132.58999633789062,159.3699951171875,34.950069427490234,56.97650146484375,139.02000427246094,113.12000274658203,200.2100067138672,40.2087287902832,113.44000244140625,100.05349731445312,133.9600067138672,161.25999450683594,35.335235595703125,57.20399856567383,140.11000061035156,114.0999984741211,201.22999572753906,40.77798843383789,114.37999725341797,86356000,3164200,2012800,6140620,26004000,5817400,11595200,13678500,38383518,4625300,100.05349731445312,117.75679779052734,149.2162322998047,28.80903434753418,56.997379302978516,119.26839447021484,97.45838165283203,200.4642333984375,31.77664566040039,99.20642852783203
2019-07-12,100.41349792480469,134.7100067138672,162.1199951171875,35.392295837402344,57.14649963378906,140.1199951171875,114.12999725341797,199.67999267578125,40.71157455444336,114.06999969482422,100.8499984741211,138.3800048828125,165.41000366210938,35.45648956298828,57.375,140.1199951171875,115.3499984741211,205.3000030517578,40.7874755859375,115.20999908447266,100.19349670410156,134.60000610351562,162.11000061035156,34.96433639526367,56.928001403808594,132.32000732421875,113.93000030517578,199.16000366210938,39.85768508911133,114.06999969482422,100.55000305175781,138.36000061035156,165.3699951171875,34.99286651611328,57.266998291015625,134.3000030517578,115.30000305175781,204.8699951171875,40.22770309448242,114.98999786376953,50186000,4149800,2268500,5582343,21878000,17780100,10783400,15366300,33580967,7058600,100.55000305175781,121.62459564208984,153.01931762695312,28.5299015045166,57.060150146484375,114.32266998291016,98.48335266113281,204.0903778076172,31.34783363342285,99.73551177978516
2019-07-15,101.06999969482422,138.3800048828125,166.89999389648438,34.95720291137695,57.266998291015625,135.38999938964844,115.54000091552734,204.25,40.10436248779297,115.06999969482422,101.1449966430664,139.99000549316406,167.80999755859375,35.099857330322266,57.534000396728516,136.36000061035156,115.56999969482422,205.3300018310547,40.5787467956543,115.87999725341797,100.07749938964844,138.25999450683594,165.2899932861328,34.721824645996094,57.0,134.4499969482422,113.52999877929688,201.82000732421875,40.07590103149414,114.79000091552734,101.04949951171875,139.63999938964844,166.0,34.864479064941406,57.5255012512207,134.7100067138672,113.9000015258789,203.91000366210938,40.55977249145508,115.4800033569336,59626000,4498700,1983700,6934152,21164000,10038200,12946600,16030300,20363912,6240700,101.04949951171875,122.74976348876953,153.60227966308594,28.42522621154785,57.31772232055664,114.67169189453125,97.28754425048828,203.134033203125,31.606592178344727,100.16050720214844
2019-07-16,100.52899932861328,139.41000366210938,165.2100067138672,34.814552307128906,57.33649826049805,132.92999267578125,113.4800033569336,203.88999938964844,40.597721099853516,115.72000122070312,101.31600189208984,140.6199951171875,166.60000610351562,35.0,57.92900085449219,133.8300018310547,115.5,205.47000122070312,40.76850128173828,116.5199966430664,100.06099700927734,138.16000366210938,164.75,34.2867317199707,57.33649826049805,131.75,112.91999816894531,203.10000610351562,40.30360412597656,115.44999694824219,100.49500274658203,139.08999633789062,166.14999389648438,34.52210998535156,57.67300033569336,132.5,115.12000274658203,203.83999633789062,40.65464782714844,115.88999938964844,52364000,4051600,1345100,8050284,25352000,10214500,16945000,12132700,19553386,7644300,100.49500274658203,122.26629638671875,153.7410430908203,28.146089553833008,57.464683532714844,112.79042053222656,98.32960510253906,203.06430053710938,31.680530548095703,100.51610565185547
2019-07-17,100.35250091552734,138.1999969482422,166.07000732421875,34.7004280090332,57.54600143432617,132.49000549316406,114.43000030517578,204.17999267578125,40.882354736328125,115.7300033569336,100.5999984741211,138.50999450683594,166.5800018310547,34.85021209716797,57.922000885009766,133.5800018310547,114.94000244140625,204.36000061035156,40.977230072021484,116.29000091552734,99.60150146484375,135.72999572753906,163.0800018310547,34.55064010620117,57.33100128173828,131.41000366210938,113.7300033569336,201.58999633789062,40.54079818725586,115.7300033569336,99.60150146484375,135.72999572753906,163.0800018310547,34.664764404296875,57.33700180053711,131.86000061035156,113.98999786376953,201.8000030517578,40.55028533935547,115.94000244140625,51176000,3750200,1368200,5584727,19538000,8862100,13120900,12083700,16341532,7861700,99.60150146484375,119.31269836425781,150.90032958984375,28.262401580810547,57.12989807128906,112.24561309814453,97.36441802978516,201.03207397460938,31.599201202392578,100.55948638916016
2019-07-18,99.00050354003906,134.8699951171875,162.75,34.75035858154297,57.099998474121094,132.1300048828125,113.93000030517578,200.14999389648438,40.66413879394531,114.93000030517578,99.375,135.92999267578125,163.86000061035156,34.85021209716797,57.40850067138672,132.50999450683594,115.06999969482422,202.47000122070312,40.85388946533203,115.7699966430664,97.57749938964844,134.0399932861328,162.02999877929688,34.457916259765625,56.643001556396484,131.1699981689453,113.55000305175781,199.3800048828125,40.370018005371094,114.79000091552734,98.8949966430664,134.88999938964844,163.24000549316406,34.77888870239258,57.36199951171875,132.07000732421875,114.66999816894531,200.77999877929688,40.85388946533203,115.44000244140625,69738000,3548200,1404400,6577343,25450000,6203100,9397200,11937900,13728877,5828700,98.8949966430664,118.57430267333984,151.04840087890625,28.355449676513672,57.15481185913086,112.42438507080078,97.94522094726562,200.0159454345703,31.83578872680664,100.77423095703125
2019-07-19,99.56050109863281,134.22000122070312,164.0500030517578,34.67903137207031,57.465999603271484,132.25,114.88999938964844,202.17999267578125,40.977230072021484,115.5,99.80000305175781,137.0500030517578,166.57000732421875,34.75035858154297,57.57899856567383,132.38999938964844,115.12000274658203,202.3300018310547,40.9962043762207,115.94999694824219,98.11150360107422,134.22000122070312,163.52999877929688,33.90156936645508,56.5625,130.19000244140625,113.4000015258789,198.07000732421875,40.5787467956543,115.01000213623047,98.22599792480469,136.22999572753906,165.61000061035156,33.93009948730469,56.57749938964844,130.30999755859375,113.54000091552734,198.36000061035156,40.5787467956543,115.01000213623047,63712000,4837100,2690300,9571454,23184000,8340200,10402800,12098300,23552579,6547000,98.22599792480469,120.67366027832031,153.24142456054688,27.663423538208008,56.37314224243164,110.92618560791016,96.98005676269531,197.60516357421875,31.62138557434082,100.39884948730469
2019-07-22,98.55699920654297,136.3699951171875,165.60000610351562,34.01569366455078,56.77349853515625,130.0,112.91000366210938,199.91000366210938,40.63567352294922,115.04000091552734,99.44999694824219,136.66000366210938,166.5800018310547,34.07988739013672,57.000999450683594,130.14999389648438,114.44999694824219,202.57000732421875,40.815940856933594,115.44999694824219,97.91300201416016,134.60000610351562,164.55999755859375,33.57346725463867,56.260501861572266,127.83999633789062,112.7699966430664,198.80999755859375,40.370018005371094,114.58000183105469,99.28150177001953,135.24000549316406,165.13999938964844,33.72325134277344,56.96049880981445,128.63999938964844,114.2699966430664,202.32000732421875,40.62618637084961,115.30000305175781,58000000,3267800,970300,7471118,28914000,12624800,9061100,13589000,12552086,4018800,99.28150177001953,119.79674530029297,152.8065185546875,27.494781494140625,56.754756927490234,109.50460052490234,97.60357666015625,201.55007934570312,31.65834617614746,100.65201568603516
2019-07-23,99.79949951171875,135.92999267578125,166.0800018310547,33.66619110107422,57.17250061035156,128.61000061035156,114.87999725341797,202.83999633789062,40.65464782714844,115.70999908447266,99.8895034790039,138.22999572753906,168.94000244140625,33.708988189697266,57.44300079345703,129.4499969482422,116.44999694824219,204.24000549316406,41.01517868041992,116.05000305175781,98.65650177001953,135.52999877929688,165.4600067138672,32.97432327270508,56.64250183105469,128.16000366210938,114.81999969482422,200.9600067138672,40.55977249145508,113.83999633789062,99.72450256347656,138.10000610351562,168.35000610351562,33.067047119140625,57.40250015258789,128.83999633789062,116.36000061035156,202.36000061035156,40.882354736328125,113.8499984741211,54070000,4122200,2176800,10854424,20648000,5803600,12752200,14583700,19586904,8194600,99.72450256347656,122.33013916015625,155.77679443359375,26.959768295288086,57.19516372680664,109.67483520507812,99.38873291015625,201.58993530273438,31.85797119140625,99.38623046875
2019-07-24,98.46499633789062,130.97999572753906,165.8000030517578,32.917259216308594,56.63100051879883,128.8800048828125,115.58000183105469,197.6300048828125,40.79696273803711,113.8499984741211,100.06500244140625,134.30999755859375,168.47999572753906,33.02425003051758,57.27299880981445,129.7899932861328,116.87999725341797,204.80999755859375,40.79696273803711,113.87999725341797,98.29350280761719,128.4499969482422,165.07000732421875,32.17546463012695,56.425498962402344,128.57000732421875,115.5199966430664,197.22000122070312,40.199241638183594,112.27999877929688,100.04049682617188,131.91000366210938,167.17999267578125,32.43937301635742,56.98649978637695,129.77999877929688,116.83000183105469,204.66000366210938,40.69260025024414,112.5999984741211,52626000,12664900,1775600,14517149,27192000,6838600,10011000,32532500,18117838,9635900,100.04049682617188,116.84696960449219,154.6941680908203,26.448022842407227,56.78066635131836,110.47501373291016,99.79019165039062,203.88121032714844,31.710102081298828,98.29502868652344
2019-07-25,100.05000305175781,131.0800018310547,167.0,32.453636169433594,56.9474983215332,130.05999755859375,116.88999938964844,206.6999969482422,40.63567352294922,111.4800033569336,100.05999755859375,134.89999389648438,167.33999633789062,33.00285339355469,57.179500579833984,131.52999877929688,117.23999786376953,208.66000366210938,40.79696273803711,112.9800033569336,98.63600158691406,131.00999450683594,165.35000610351562,32.23965835571289,56.18550109863281,129.6699981689453,115.31999969482422,198.25999450683594,40.351043701171875,111.37999725341797,98.69100189208984,134.7100067138672,166.91000366210938,32.90299606323242,56.797000885009766,131.1199951171875,115.70999908447266,200.7100067138672,40.48387145996094,112.7699966430664,82730000,4823200,1180600,12541871,54762000,8897800,10138400,39889900,17514634,7809400,98.69100189208984,119.3272476196289,154.44432067871094,26.82602310180664,56.591854095458984,111.61568450927734,98.83354187011719,199.94622802734375,31.54744529724121,98.44342803955078
2019-07-26,97.0999984741211,134.4499969482422,167.02000427246094,32.9814567565918,61.400001525878906,131.3000030517578,115.7699966430664,200.19000244140625,40.47438430786133,113.20999908447266,97.54499816894531,134.72999572753906,171.0,33.15263748168945,63.419498443603516,131.3000030517578,116.51000213623047,202.8800048828125,40.958255767822266,114.87999725341797,96.22550201416016,132.6300048828125,166.83999633789062,32.67475128173828,61.400001525878906,130.49000549316406,115.52999877929688,196.25,40.256168365478516,112.87999725341797,97.15249633789062,132.9199981689453,170.38999938964844,32.681884765625,62.26100158691406,130.72999572753906,116.22000122070312,199.75,40.882354736328125,114.7300033569336,98542000,4238000,1950000,7747312,121216000,4894600,12800400,24434000,21062187,5559600,97.15249633789062,117.74161529541016,157.66441345214844,26.645742416381836,62.03611755371094,111.28370666503906,99.26917266845703,198.9898681640625,31.85797119140625,100.15442657470703
2019-07-29,96.5,133.49000549316406,170.2899932861328,32.73894500732422,62.125,131.0,116.45999908447266,199.0,40.00948715209961,114.7300033569336,96.61150360107422,134.64999389648438,171.22000122070312,32.96005630493164,62.449501037597656,133.30999755859375,117.18000030517578,199.6300048828125,40.79696273803711,116.20999908447266,94.5270004272461,132.85000610351562,169.1300048828125,32.425106048583984,61.5099983215332,130.2100067138672,115.79000091552734,195.3000030517578,39.22201156616211,114.62000274658203,95.62249755859375,134.4600067138672,170.25999450683594,32.8459358215332,62.09199905395508,133.02000427246094,115.8499984741211,195.94000244140625,39.326377868652344,116.0,89864000,2715600,1459600,9639171,41382000,7832000,8500400,16530800,64559186,7768700,95.62249755859375,119.10580444335938,157.54412841796875,26.77949333190918,61.86772537231445,113.23307800292969,98.95315551757812,195.19436645507812,30.645462036132812,101.26309204101562
2019-07-30,94.55599975585938,133.32000732421875,169.16000366210938,32.853065490722656,61.349998474121094,132.47000122070312,115.19000244140625,195.38999938964844,37.78937530517578,119.81999969482422,95.49449920654297,133.57000732421875,170.72999572753906,33.124107360839844,61.84550094604492,132.49000549316406,116.08000183105469,198.7100067138672,38.178367614746094,121.76000213623047,94.17400360107422,131.49000549316406,167.6699981689453,32.71754455566406,61.26599884033203,131.27000427246094,114.76000213623047,193.5,36.62239074707031,118.80000305175781,94.92649841308594,132.9499969482422,170.02999877929688,32.8459358215332,61.400001525878906,132.0800018310547,115.58999633789062,197.0399932861328,36.80265808105469,120.41000366210938,58218000,3257200,1400700,5889101,28616000,5509600,7121100,11903600,95739668,18788800,94.92649841308594,117.76824188232422,157.331298828125,26.77949333190918,61.178226470947266,112.43289184570312,98.73104858398438,196.29017639160156,28.67882537841797,105.11284637451172
2019-07-31,94.90550231933594,132.89999389648438,170.10000610351562,32.838802337646484,61.243499755859375,131.63999938964844,116.0999984741211,196.9499969482422,36.62239074707031,119.66000366210938,94.97750091552734,134.3699951171875,170.33999633789062,32.867332458496094,61.74549865722656,132.0,116.18000030517578,198.75999450683594,37.637569427490234,120.68000030517578,92.47200012207031,131.00999450683594,164.6300048828125,32.02567672729492,60.409000396728516,130.17999267578125,114.86000061035156,192.67999267578125,36.53700256347656,117.06999969482422,93.33899688720703,131.6699981689453,165.64999389648438,32.139801025390625,60.90999984741211,130.22000122070312,116.0,194.22999572753906,36.850093841552734,118.04000091552734,89414000,4322000,2000300,9783717,39960000,8559200,13648000,14593500,56309423,12641800,93.33899688720703,116.63436889648438,153.27841186523438,26.203779220581055,60.68999481201172,110.8495864868164,99.08124542236328,193.49087524414062,28.71579360961914,103.04393005371094
2019-08-01,93.58599853515625,131.63999938964844,165.88999938964844,31.412267684936523,60.881500244140625,130.25999450683594,115.33000183105469,194.1699981689453,36.34724807739258,118.55999755859375,94.89600372314453,133.19000244140625,167.16000366210938,32.20399475097656,61.814998626708984,130.74000549316406,116.80000305175781,198.47000122070312,36.64136505126953,119.16999816894531,92.20050048828125,126.41999816894531,160.66000366210938,31.16262435913086,60.349998474121094,129.02000427246094,112.5999984741211,190.8800048828125,35.74952697753906,116.7300033569336,92.76599884033203,126.79000091552734,161.2100067138672,31.669044494628906,60.5890007019043,130.2899932861328,112.94000244140625,192.72999572753906,36.290321350097656,116.7300033569336,94266000,5530100,2193800,11062341,35426000,7870700,15664500,17777000,51624920,11308600,92.76599884033203,112.31163024902344,149.17002868652344,25.819969177246094,60.370155334472656,110.90914154052734,96.46757507324219,191.99658203125,28.544143676757812,101.90034484863281
2019-08-02,92.25350189208984,126.55000305175781,159.83999633789062,31.790300369262695,60.150001525878906,130.86000061035156,112.4000015258789,191.10000610351562,36.290321350097656,116.51000213623047,92.31800079345703,126.80000305175781,159.83999633789062,32.425106048583984,60.474998474121094,131.47000122070312,113.43000030517578,192.6199951171875,36.56546401977539,117.08000183105469,90.4010009765625,123.5,157.10000610351562,31.740371704101562,59.5,129.77000427246094,111.4000015258789,188.07000732421875,35.815940856933594,115.69000244140625,91.16200256347656,124.54000091552734,158.6999969482422,31.91868782043457,59.816001892089844,131.07000732421875,112.93000030517578,189.02000427246094,36.053131103515625,116.44000244140625,99124000,5968600,2270200,11046218,34910000,6574900,11025500,15297000,29153640,12266100,91.16200256347656,110.31855773925781,146.84747314453125,26.023502349853516,59.599945068359375,111.5731430053711,96.45903015136719,188.30072021484375,28.357595443725586,101.64720153808594
2019-08-05,88.51100158691406,122.11000061035156,154.60000610351562,31.961484909057617,58.64849853515625,130.91000366210938,110.79000091552734,184.69000244140625,35.8254280090332,116.08999633789062,89.43350219726562,122.80999755859375,155.4199981689453,32.318115234375,58.84400177001953,131.4600067138672,110.9800033569336,185.6699981689453,35.891841888427734,116.30000305175781,87.43900299072266,120.33000183105469,147.7100067138672,31.60485076904297,57.13750076293945,129.00999450683594,108.2699966430664,179.33999633789062,34.544593811035156,112.83000183105469,88.25650024414062,121.6500015258789,151.05999755859375,31.68330955505371,57.73749923706055,130.16000366210938,109.56999969482422,181.72999572753906,35.06641387939453,113.08000183105469,121164000,5482500,3243300,13983408,47840000,9480000,15855300,23086700,46030183,12974800,88.25650024414062,107.75859069824219,139.778076171875,25.831602096557617,57.528953552246094,110.79850006103516,93.58907318115234,181.03843688964844,27.581485748291016,98.71404266357422
2019-08-06,89.61150360107422,122.77999877929688,152.4199981689453,31.768901824951172,58.2760009765625,130.33999633789062,110.05000305175781,183.69000244140625,35.284629821777344,113.6500015258789,89.6884994506836,123.6500015258789,154.35000610351562,32.368045806884766,59.06999969482422,131.22000122070312,110.5,185.7899932861328,35.39848327636719,115.0,87.66999816894531,120.63999938964844,150.41000366210938,31.5406551361084,58.076499938964844,129.58999633789062,108.33999633789062,183.08999633789062,34.60151672363281,113.18000030517578,89.3915023803711,122.08000183105469,152.77999877929688,32.24679183959961,58.55400085449219,130.77000427246094,110.43000030517578,184.50999450683594,35.05692672729492,114.27999877929688,101406000,3713900,1824800,10601363,36014000,7880600,10203500,18035700,31985843,9490600,89.3915023803711,108.13947296142578,141.36961364746094,26.291011810302734,58.342506408691406,111.31776428222656,94.32364654541016,183.807861328125,27.574024200439453,99.76158142089844
2019-08-07,88.69950103759766,120.0,150.44000244140625,32.189727783203125,57.88999938964844,129.36000061035156,108.0,183.60000610351562,34.77229690551758,113.75,89.94650268554688,121.19999694824219,151.5800018310547,32.35377883911133,58.993499755859375,130.91000366210938,108.27999877929688,186.3699951171875,34.89563751220703,116.23999786376953,87.8499984741211,118.6500015258789,148.60000610351562,31.619115829467773,57.54199981689453,128.19000244140625,105.94000244140625,181.22000122070312,34.022769927978516,112.68000030517578,89.66999816894531,120.77999877929688,151.24000549316406,32.1041374206543,58.795501708984375,130.2100067138672,108.02999877929688,185.14999389648438,34.70588302612305,115.5199966430664,90538000,5048700,1747100,7087951,30686000,6771700,17320900,15833200,32017253,9507600,89.66999816894531,106.98794555664062,139.9446563720703,26.17470359802246,58.5831298828125,110.84107971191406,92.273681640625,184.44541931152344,27.29791259765625,100.84407043457031
2019-08-08,90.30000305175781,121.0,152.10000610351562,32.082740783691406,59.32149887084961,130.97999572753906,109.05000305175781,186.6199951171875,34.819732666015625,115.5199966430664,91.71299743652344,122.0999984741211,155.1999969482422,32.425106048583984,60.31399917602539,131.9499969482422,110.08000183105469,190.33999633789062,35.05692672729492,117.48999786376953,89.90550231933594,120.37000274658203,151.4499969482422,31.904422760009766,58.70000076293945,130.22999572753906,108.72000122070312,184.0500030517578,34.724857330322266,115.33999633789062,91.64450073242188,122.0199966430664,155.05999755859375,32.396575927734375,60.30950164794922,131.67999267578125,109.86000061035156,190.16000366210938,34.98102569580078,117.44000244140625,74024000,3734800,1661300,7232217,30116000,5260500,10903300,14828900,23356429,7416600,91.64450073242188,108.0863265991211,143.47930908203125,26.413127899169922,60.0916633605957,112.09239959716797,93.83677673339844,189.43638610839844,27.514324188232422,102.5201644897461
